event_id,date,tournament,opponent,venue,gf,ga,player_id,sofa_player_id,name,pos,started,played,minutes,rating,has_detailed_stats,aerials_lost,aerials_won,assists,clearances,crosses,crosses_accurate,dispossessed,dribbles_attempted,dribbles_won,duels_lost,duels_won,fouled,fouls,goals,high_claims,interceptions,key_passes,long_balls,long_balls_accurate,passes,passes_accurate,punches,recoveries,saves,saves_inside_box,shots,shots_on_target,tackles,tackles_won,touches
10891794,2022-11-19,Int. Friendly Games,Côte d'Ivoire,H,2,1,issa-kabore,1006189,Issa Kaboré,DF,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891794,2022-11-19,Int. Friendly Games,Côte d'Ivoire,H,2,1,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891794,2022-11-19,Int. Friendly Games,Côte d'Ivoire,H,2,1,nasser-djiga,1127169,Nasser Djiga,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891794,2022-11-19,Int. Friendly Games,Côte d'Ivoire,H,2,1,stephane-aziz-ki,865473,Stephane Aziz Ki,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891794,2022-11-19,Int. Friendly Games,Côte d'Ivoire,H,2,1,trova-boni,919990,Trova Boni,DF,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891794,2022-11-19,Int. Friendly Games,Côte d'Ivoire,H,2,1,valentin-nouma,1435940,Valentin Nouma,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,abdoul-guiebre,915839,Abdoul Guiebre,DF,1,1,90,6.4,1,1,0,0,1,1,0,2,1,0,5,4,4,0,0,0,0,0,3,1,33,26,0,6,0,0,1,0,0,0,55
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,abdoul-tapsoba,1000129,Abdoul Tapsoba,FW,0,1,33,7,1,1,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,1,0,7,3,0,2,0,0,3,1,0,0,13
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,adama-guira,139357,Adama Guira,MF,1,1,90,7.6,1,1,0,0,0,0,0,1,0,0,7,8,3,4,0,0,2,0,8,7,38,36,0,6,0,0,1,1,5,3,55
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,adamo-nagalo,1108094,Adamo Nagalo,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,bertrand-traore,218160,Bertrand Traoré,FW,1,1,71,6.8,1,0,0,0,2,3,1,5,1,1,6,3,2,0,0,0,0,1,7,5,42,33,0,4,0,0,1,0,0,0,60
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,blati-toure,806244,Blati Touré,MF,1,1,90,7,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,1,9,8,52,45,0,7,0,0,1,0,1,1,57
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,cedric-badolo,989361,Cedric Badolo,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,cyrille-bayala,785876,Cyrille Bayala,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,dango-ouattara,1106451,Dango Ouattara,FW,1,1,90,6.5,1,4,0,0,2,3,0,1,4,1,8,1,0,0,0,0,0,0,2,0,20,13,0,1,0,0,2,1,0,0,38
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,edmond-tapsoba,883262,Edmond Tapsoba,DF,1,1,90,7.8,1,1,4,0,7,0,0,0,0,0,2,5,1,1,0,0,1,0,13,11,53,50,0,6,0,0,0,0,0,0,66
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,gustavo-sangare,1019038,Gustavo Sangaré,MF,1,1,89,7.1,1,0,1,0,0,0,0,0,0,0,2,3,1,1,0,0,0,2,7,4,58,47,0,3,0,0,1,0,1,1,65
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,herve-koffi,867299,Hervé Koffi,GK,1,1,90,7.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,6,31,24,0,12,2,1,0,0,1,1,42
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,hillel-konate,580180,Hillel Konaté,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,issa-kabore,1006189,Issa Kaboré,DF,1,1,90,6.9,1,1,0,0,0,5,0,0,1,1,4,2,0,2,0,0,0,0,4,1,71,64,0,7,0,0,0,0,1,1,90
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,issoufou-dayo,364758,Issoufou Dayo,DF,1,1,90,7.5,1,1,4,0,7,0,0,0,0,0,2,7,2,1,0,0,1,0,6,5,57,53,0,4,0,0,1,0,1,1,70
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,lassina-traore,911719,Lassina Traoré,FW,1,1,57,6.4,1,1,0,0,1,0,0,2,1,0,6,2,2,2,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,16
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,mamady-bangre,994867,Mamady Bangré,FW,0,1,19,6.6,1,0,0,0,1,3,2,0,0,0,1,0,0,1,0,0,0,0,2,0,8,5,0,3,0,0,0,0,0,0,14
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,nassim-innocenti,996956,Nassim Innocenti,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,steeve-yago,174911,Steeve Yago,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,stephane-aziz-ki,865473,Stephane Aziz Ki,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,trova-boni,919990,Trova Boni,DF,0,1,1,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,4,0,1,0,0,0,0,0,0,6
11092139,2023-03-24,"Africa Cup of Nations, Qualification, Group B",Togo,H,1,0,valentin-nouma,1435940,Valentin Nouma,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,abdoul-tapsoba,1000129,Abdoul Tapsoba,FW,0,1,11,6,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,3
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,adama-guira,139357,Adama Guira,MF,1,1,90,6.7,1,1,1,0,0,0,0,0,0,0,4,5,2,3,0,0,1,0,7,2,36,27,0,5,0,0,0,0,2,1,42
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,adamo-nagalo,1108094,Adamo Nagalo,DF,1,1,90,6.6,1,2,0,0,4,0,0,0,1,1,4,1,0,2,0,0,1,0,3,3,38,34,0,5,0,0,0,0,0,0,46
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,bertrand-traore,218160,Bertrand Traoré,FW,1,1,90,6.7,1,0,0,0,0,2,1,1,0,0,4,5,4,4,0,0,0,1,0,0,17,16,0,2,0,0,2,1,1,1,32
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,blati-toure,806244,Blati Touré,MF,1,1,90,6.6,1,0,0,0,0,0,0,1,0,0,3,2,1,1,0,0,2,0,9,6,41,34,0,5,0,0,0,0,1,0,50
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,cedric-badolo,989361,Cedric Badolo,MF,1,1,90,6.1,1,1,0,0,0,0,0,2,2,0,7,4,4,1,0,0,1,0,3,1,23,19,0,8,0,0,0,0,0,0,42
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,cyrille-bayala,785876,Cyrille Bayala,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,dango-ouattara,1106451,Dango Ouattara,FW,1,1,79,6.9,1,1,0,0,0,1,0,0,3,0,4,0,0,0,1,0,0,1,0,0,12,5,0,0,0,0,1,1,0,0,21
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,dramane-kambou,1479068,Dramane Kambou,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,edmond-tapsoba,883262,Edmond Tapsoba,DF,1,1,90,6.7,1,1,3,0,2,0,0,0,0,0,2,3,0,1,0,0,0,0,22,13,66,53,0,8,0,0,0,0,0,0,69
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,gustavo-sangare,1019038,Gustavo Sangaré,MF,1,1,89,7.1,1,0,2,0,1,2,1,1,1,1,4,6,2,3,0,0,3,1,1,1,30,25,0,1,0,0,1,0,1,1,44
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,herve-koffi,867299,Hervé Koffi,GK,1,1,90,6.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,15,5,24,14,0,18,4,1,0,0,0,0,41
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,hillel-konate,580180,Hillel Konaté,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,issa-kabore,1006189,Issa Kaboré,DF,1,1,90,7,1,0,0,0,0,4,1,0,5,2,5,6,1,3,0,0,2,2,3,1,35,31,0,6,0,0,1,0,3,1,56
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,lassina-traore,911719,Lassina Traoré,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,mamady-bangre,994867,Mamady Bangré,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,nassim-innocenti,996956,Nassim Innocenti,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,steeve-yago,174911,Steeve Yago,DF,1,1,90,6.4,1,0,0,0,2,1,0,1,0,0,3,2,0,1,0,0,1,0,1,0,49,45,0,3,0,0,0,0,2,2,62
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,stephane-aziz-ki,865473,Stephane Aziz Ki,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,trova-boni,919990,Trova Boni,DF,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2
10339159,2023-03-28,"Africa Cup of Nations, Qualification, Group B",Togo,A,1,1,valentin-nouma,1435940,Valentin Nouma,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,abdoul-tapsoba,1000129,Abdoul Tapsoba,FW,1,1,45,6.1,1,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,1,0,9,5,0,2,0,0,0,0,0,0,14
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,adama-guira,139357,Adama Guira,MF,1,1,90,6.4,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,3,2,38,32,0,3,0,0,0,0,1,0,42
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,adamo-nagalo,1108094,Adamo Nagalo,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,bertrand-traore,218160,Bertrand Traoré,FW,1,1,62,6.9,1,0,0,0,1,1,0,1,6,3,6,7,4,2,0,0,2,2,0,0,28,20,0,3,0,0,4,0,0,0,54
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,blati-toure,806244,Blati Touré,MF,1,1,90,6.9,1,1,0,0,1,1,1,0,1,1,8,7,2,6,0,0,1,0,3,3,60,49,0,10,0,0,1,0,4,0,78
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,cedric-badolo,989361,Cedric Badolo,MF,1,1,90,6.6,1,0,0,0,2,4,0,1,2,1,3,5,2,0,0,0,1,0,1,0,37,31,0,6,0,0,2,2,2,1,60
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,cheick-omar-ouedraogo,1382151,Cheick Omar Ouedraogo,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,cyrille-bayala,785876,Cyrille Bayala,FW,0,1,45,6.5,1,1,0,0,0,0,0,1,1,1,3,2,1,1,0,0,0,0,0,0,13,8,0,1,0,0,0,0,0,0,19
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,dango-ouattara,1106451,Dango Ouattara,FW,1,1,90,7.3,1,1,1,0,0,2,1,0,5,4,4,6,1,1,0,0,0,1,0,0,21,14,0,0,0,0,3,1,0,0,37
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,djibril-ouattara,971036,Djibril Ouattara,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,dramane-salou,924861,Dramane Salou,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,edmond-tapsoba,883262,Edmond Tapsoba,DF,1,1,90,6.5,1,0,1,0,2,0,0,0,2,2,2,4,1,2,0,0,0,1,17,12,60,49,0,8,0,0,0,0,0,0,70
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,gustavo-sangare,1019038,Gustavo Sangaré,MF,0,1,17,6.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,1,0,0,1,0,0,0,11
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,ismael-seone,1501395,Ismaël Seone,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,issoufou-dayo,364758,Issoufou Dayo,DF,1,1,90,7,1,0,3,0,2,0,0,0,1,1,3,8,1,1,1,0,1,0,9,4,39,28,0,3,0,0,1,1,3,1,49
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,kilian-nikiema,1149858,Kilian Nikiema,GK,1,1,90,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,15,13,0,7,1,0,0,0,0,0,23
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,mamady-bangre,994867,Mamady Bangré,FW,0,1,28,6.6,1,0,1,0,0,2,0,1,1,1,1,2,1,0,0,0,0,2,0,0,12,11,0,1,0,0,0,0,0,0,20
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,mohamed-zegue-traore,1102861,Mohamed Zegue Traore,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,nasser-djiga,1127169,Nasser Djiga,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,sacha-banse,1126690,Sacha Bansé,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,steeve-yago,174911,Steeve Yago,DF,1,1,80,6.3,1,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,2,0,0,25,19,0,4,0,0,0,0,2,2,36
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,stephane-aziz-ki,865473,Stephane Aziz Ki,MF,1,1,73,6.5,1,1,0,0,0,2,0,0,0,0,3,3,2,2,0,0,1,1,0,0,20,18,0,4,0,0,4,1,1,1,35
10339183,2023-06-18,"Africa Cup of Nations, Qualification, Group B",Cabo Verde,A,1,3,valentin-nouma,1435940,Valentin Nouma,DF,0,1,10,6.3,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,4,0,2,0,0,0,0,0,0,12
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,abdoul-guiebre,915839,Abdoul Guiebre,DF,1,1,90,7.7,1,0,1,0,0,2,1,0,5,3,3,5,0,1,0,0,5,2,3,1,52,46,0,10,0,0,1,0,1,0,84
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,abdoul-tapsoba,1000129,Abdoul Tapsoba,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,adama-guira,139357,Adama Guira,MF,1,1,90,7.5,1,0,1,0,0,0,0,0,2,2,2,8,2,1,0,0,1,2,12,6,93,82,0,9,0,0,1,0,3,2,107
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,adamo-nagalo,1108094,Adamo Nagalo,DF,1,1,90,7.9,1,0,1,0,4,0,0,0,0,0,1,2,0,1,0,0,3,1,13,8,107,96,0,13,0,0,0,0,1,1,118
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,blati-toure,806244,Blati Touré,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,cedric-badolo,989361,Cedric Badolo,MF,1,1,55,6.4,1,1,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,25,21,0,4,0,0,2,1,1,1,33
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,cyrille-bayala,785876,Cyrille Bayala,FW,0,1,35,6.5,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,4,2,22,15,0,2,0,0,0,0,0,0,26
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,djibril-ouattara,971036,Djibril Ouattara,FW,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,dramane-salou,924861,Dramane Salou,MF,1,1,90,7.1,1,0,0,0,0,0,0,1,1,0,3,3,0,1,0,0,1,0,7,3,53,47,0,5,0,0,1,1,3,2,63
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,edmond-tapsoba,883262,Edmond Tapsoba,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,gustavo-sangare,1019038,Gustavo Sangaré,MF,1,1,71,6.7,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,6,6,58,50,0,3,0,0,2,1,1,0,66
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,herve-koffi,867299,Hervé Koffi,GK,1,1,90,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,34,27,0,13,3,0,0,0,0,0,41
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,ismahila-ouedraogo,1099259,Ismahila Ouédraogo,MF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,issa-kabore,1006189,Issa Kaboré,DF,1,1,90,7.2,1,1,1,0,0,7,2,0,8,3,7,7,2,0,0,0,0,4,5,4,56,46,0,6,0,0,1,0,1,0,93
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,issoufou-dayo,364758,Issoufou Dayo,DF,1,1,90,6.9,1,1,2,0,0,1,1,0,0,0,4,2,0,1,0,0,2,1,6,3,93,82,0,8,0,0,0,0,0,0,98
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,koula-sebastien-tou,1103383,Koula Sébastien Tou,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,mamady-bangre,994867,Mamady Bangré,FW,1,1,71,7,1,0,0,0,0,4,1,1,2,1,2,3,0,0,0,0,0,1,2,0,31,25,0,4,0,0,2,0,2,2,50
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,mohamed-konate,850011,Mohamed Konaté,FW,1,1,90,6.6,1,6,4,0,0,0,0,1,1,0,10,4,0,3,0,0,0,2,0,0,23,17,0,2,0,0,5,0,0,0,35
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,nasser-djiga,1127169,Nasser Djiga,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,ousseni-bouda,983282,Ousseni Bouda,FW,0,1,19,6.7,1,1,0,0,2,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,8,7,0,0,0,0,1,0,0,0,15
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,stephane-aziz-ki,865473,Stephane Aziz Ki,MF,0,1,19,7.2,1,0,0,0,0,2,1,0,1,0,1,1,1,0,0,0,0,1,2,2,14,12,0,0,0,0,2,1,0,0,20
10339208,2023-09-08,"Africa Cup of Nations, Qualification, Group B",Eswatini,H,0,0,valentin-nouma,1435940,Valentin Nouma,DF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612976,2023-09-12,Int. Friendly Games,Morocco,A,0,1,abdoul-guiebre,915839,Abdoul Guiebre,DF,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612976,2023-09-12,Int. Friendly Games,Morocco,A,0,1,abdoul-tapsoba,1000129,Abdoul Tapsoba,FW,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612976,2023-09-12,Int. Friendly Games,Morocco,A,0,1,adama-guira,139357,Adama Guira,MF,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
